FondsID,SubfondsID,SeriesID,Container,No,Title Original,Title English,Date of Creation (YYYY),Date of Creation (MM),Date of Creation (DD),Date of Creation2 (YYYY),Date of Creation2 (MM),Date of Creation2 (DD),Creator,Collector,Type,Genre,Extent,Description Level,Language,Description/Annotation/Abstract,Temporal Coverage1 (YYYY),Temporal Coverage2 (YYYY),Spatial Coverage1,Spatial Coverage2,Spatial Coverage3,Geo Coordinates,"Subject (Event, Topic, Corporate body, Location outside of YU)",Subject (Person),Privacy/Access,Internal Note,Preview
,,,,,,,,,,,,,,,,,,,,,,,,,Sarajevo,"43.856259,18.413076",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Banja Luka,"44.772181,17.191",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Zagreb,"45.815011,15.981919",,,,,
205,4,120,7,2,Politics: Foreign Relations: Germany - Greece,,1992,0,0,1996,0,0,Vjesnik|Nova Makedonija|Politika|Novi Vjesnik|Večernje Novosti|Süddeutsche Zeitung|Borba|Financial Times|Neue Zürcher Zeitung|Handelsblatt|Wall Street Journal|Frankfurter Algemeine Zeitung|The Independent|Naša Borba|Tageszeitung|Die Welt|New York Times|Večernji List|frankfurter Rundschau|Süddeutsche Zeitung|,Open Media Research Institute,Textual,press clippings|agency news|,141,Folder,Serbian|English|German|Macedonian|,"Antonis Samaras claims that the inhabitants of FYROM have nothing to do with the Macedonians but that they are Slavs, Bulgars, Greeks, Albanians and Gypsies| Aleksandar Prlja claims that a “foreign body” such as Skopje, could never stand between the valuable contact between Greece and Serbia|Vladislav Joanović claims that he does not see any reasons why Macedonia would be an independent state|Mitsotakis will recongnize the continuity of Yugoslavia|Milošević proposed the formation of a Yugoslav-Greek confederation|The Government in Athens refuses the proposal made by Milošević for confederation|Milan Panić visits  official Athens|Interview with Konstantinos Mitsotakis|Mitsotakis appeals for return of the peace on the Balkan|Athens to strengthen ties in the Balkans|Zoran Lilić met Andrwas Papandreu: the politics of compromise should be given priority, not the politics of force|Greece reacts on the establishment of diplomatic relations between FR Yugoslavia and Macedonia|The recognition of the Republic of Maceodnia by FR Yugoslavia is qualified as betrayal of the Greek confidence by the Greek media|Report on a scandal with weapon trade between Germany and Great Britain|Interview with Misha Glenny|Britain recognizes Yugoslavia|Bonn is against the nullifying of the sanctions against Yugoslavia|How Belgrade destroys Serbia|European intellectuals write on the war in Yugoslavia|Milošević blames Germany for the Yugoslav break up|German debate over returning refugees to Serbia|Interview with Peter Wolf, director of the Goethe-Institut in Belgrade|Interview with Roman Herzog|The german politics on the Balkan 1991-1994|Germany recognizes Yugoslavia|Klaus Kinkel visits Belgrade| ",1992,1996,,,Beograd,"44.786568,20.448923",Recognition|Maceodnian-Greek name issue|War| European Community|European Union| Sanctions|Vance-Owen plan|FYROM|UNHCR (United Nations High Commissioner for Refugees)|History|Independence|JNA (Yugoslav People’s Army)|Military policy|WDR (Westdeutscher Rundfunk)| Refugees|Catholicism| NATO (North Atlantic Treaty Organization)|German diplomacy| Economic sanctions|,"Manginas, Vasilis|Papoulias, Karolos|Papandreou, Andreas|Arsenis, Gerasimos|Pangalos, Theodoros|Glenny, Misha|Kohl, Helmut|Honecker, Erich|Kinkel, Klaus|Schönhuber, Franz|Scharping, Rudolf|Herzog, Roman|Mommsen, Wolfgang|Bahr, Egon|Genscher, Hans-Dietrich|Lummer, Heinrich|Samaras, Antonis|Mitsotakis, Konstantinos|Milošević, Slobodan|Prlja, Aleksandar|Tuđman, Franjo|Jovanović, Vladislav|Boban, Mate|Izetbegović, Alija|Karadžić, Radovan|Ćosić, Dobrica|Drašković, Vuk|Šainović, Nikola|Patriarch Pavle|Milutinović, Milan|Silajdžić, Haris|Ganić, Ejup|Kontić, Radoje|Gligorov, Kiro|Drakulić, Slavenka|Melčić, Dunja|Lončar, Budimir|Panić, Milan|Avramović, Dragoslav|",,,"Čovek je ništa, nacija je sve (The man is nothing, the nation is everything)|"
,,,,,,,,,,,,,,,,,,,,,,,,,Skopje,"41.997346,21.427996",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Zagreb,"45.815011,15.981919",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Sarajevo,"43.856259,18.413076",,,,,
205,4,120,7,3,Politics: Foreign Relations: Hungary,,1992,4,6,1995,10,23,Borba|Frankfurter Algemeine Zeitung|NIN|Nedeljna Dalmacija|Washington Post|Los Angeles Times|Associated Press|Budapest Sun|Christian Science Monitor|Die Presse|Budapest Week|Frankfurter Rundschau|Der Spiegel|Politika|Die Tageszeitung| ,Open Media Research Institute,Textual,press clippings|agency news|,53,Folder,English|German|Serbian,Hungary is worried about the situation in Baranja|Hungary says another Yugoslav warplane violates its airspace|Hungary dismisses Serb charges of training mercenaries|Hungary closes border with Yugoslavia|The Hungarian foreign ministry reacts on the possible blocking of Danube|New wave of refugees expected in Hungary|Hungarian shipping company says Serbs detain boat|Jeszenski to visit Belgrade|Jeszensky claims that the Hungarians in Vojvodina are equal with all the other people in FR Yugoslavia|Hungary appears eager to lift Yugoslav sanctions|The opening of Budapest towards Belgrade is just a strategy|report on the life of Serbs in Budapest| ,1992,1995,,,Beograd,"44.786568,20.448923","JNA (Yugoslav People’s Army)|War|Military|Baranja|Airstrike|Plane|Air defense|Maria Teresa Barracks|Volunteers|Vance-Owen plan|Sanctions|Röszke|Trade|Anti-war protest|Huzella, Péter|Act Against Hatred|UNHCR (United Nations High Commissioner for Refugees)|Customs|Tégy a gyűlölet ellen| NATO (North Atlantic Treaty Organization)|Red Cross|New Bysanthium|White Rose|Mahart ships|Minorities| Embargo|Racketeers|","Jeszenszky, Géza|Martonyi, János|Krisán, Attila|Christopher, Warren|Boutros-Ghali, Boutros|Jović, Borisav|Jovanović, Vladislav|Lilić, Zoran|Göncz, Árpád|Magda, Marinko|Herman, János|Antall, József|Halász, Judit|Kontić, Radoje|Milošević, Slobodan|Drašković, Vuk|Ágoston, Ándras|Marković, Mira|Koszonics, László| ",,,Flowers against hatred blanket Danube river|
,,,,,,,,,,,,,,,,,,,,,,,,,Osijek,"45.181036,19.944269",,,,,
205,4,120,7,4,Politics: Foreign Relations: Iraq-Kosovo,,1992,0,,1996,0,,The Wall Street Journal|Borba|Politika|Naša Borba|The European|Die Zeit|NIN|Novi Vjesnik|Večernji List|,Open Media Research Institute,Textual,press clippings|agency news|,38,Folder,English|German|Serbian|,"Seven ethnic Albanians were charged with anti-state activity|Desimir Tošić: Serbia must talk with the Albanians from Kosovo|Serbian president pledges peace and prosperity in Kosovo|Goran Perčević claims that the differences between the views of Albanians and Serbians regarding Kosovo are huge but can be mediated|Israeli delegation visited Belgrade|Dobrica Ćosić visited Rome|Antonio Martino, minister of foreign affairs of Italy starts a diplomatic tour across the countries of former Yugoslavia|The visit of Lamberto Dini to Belgrade is seen as a support for Milošević|Iran demands that Yugoslavia leave the chair of the non-aligned| ",1992,1996,,,Beograd,"44.786568,20.448923",Kosovo|Independence|War|Kosmet|CSCE (Conference on Security and Co-operation in Europe)|European Union|Ethnic relations|SPS (Socialist Party of Serbia)|Ethnic tolerance|Diplomacy|Economy|NATO (North Atlantic Treaty Organization)|Treaty of Osimo|Trieste|Koalicija Zajedno (Coalition Together)|Non-aligned|,"Martino, Antonio|Agnelli, Susanna|Dini, Lamberto|Milošević, Slobodan|Božović, Radoman|Panić, Milan|Simić, Željko|Tošić, Desimir|Pešić, Vesna|Perčević, Goran|Ćosić, Krešimir|Stojanović, Svetozar|Stipčević, Nikša|Panić, Života|Pešurić, Jovan|Perović, Rade|Ivić, Ilija|Jovanović, Vladislav|Karadžić, Radovan|Milutinović, Milan|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Priština,"42.662914,21.165503",,,,,
205,4,120,7,5,Politics: Foreign Relations: Lybia,,1996,11,8,1996,11,8,International Herald Tribune|,Open Media Research Institute,Textual,press clipping|,1,Folder,English|,Serbia is suspected of arming Libya|,1996,1996,,,Beograd,"44.786568,20.448923",War|Oil|United Nation|Military|Weapon|Libyan Air Force|,"Špegelj, Martin|Milošević, Slobodan|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Zagreb,"45.815011,15.981919",,,,,
205,4,120,7,6,Politics: Foreign Relations: Macedonia,,1992,8,3,1996,10,8,Nedeljna Dalmacija|Borba|Der Spiegel|Vjesnik|Neue Zürcher Zeitung|Vreme|Politika|Die Welt|Le Figaro|Frankfurter Rundschau|Naša Borba|The Independent|Süddeutsche Zeitung|Libération|Die Presse|,Open Media Research Institute,Textual,press clippings|agency news|,73,Folder,English|Serbian|German|French|,The Yugoslav premier claims that his state is ready to recognize Macedonia|Trucks and trains from Macedonia enter Serbia and violate the UN embargo|Života Panić claims that Macedonia is not threatened from the north|Tensions between Skopje and Belgrade regarding the borders|Macedonia and Greece do not respect the UN sanctions against Serbia|The Yugoslav soldiers left Straža|Milošević had a plan for Skopje too|Yugoslavia and Macedonia announce de fact recognition|The Serbian ambassador in Macedonia claims that there are no open questions between the two close neighbors|,1992,1996,,,Beograd,"44.786568,20.448923",Recogntion|Independence|Border|Incidents|UN Troops|United Nations|Borders|Great Serbia| Economic sanctions|Embargo|UNPROFOR (The United Nations Protection Force)|JNA (Yugoslav People’s Army)|Nova Makedonija|Traffic|Air lines|Prohor Pčinjski|NATO (North Atlantic Treaty Organization)|,"Christopher, Warren|Panić, Milan|Gligorov, Kiro|Milošević, Slobodan|Šešelj, Vojislav|Ćosić, Dobrica|Crvenskovski, Branko|Panić, Života|Đinđić, Zoran|Popovski, Vlado|Frčkovcki, Ljubomir|Milutinović, Milan|Janaćković, Zoran|Petkoski, Tito|Maleski, Ognen|Kontić, Radoje|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Skopje,"41.997346,21.427996",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Kriva Palanka,"42.205845,22.330797",,,,,
205,4,120,7,7,Politics: Foreign Relations: Middle East,,1992,10,28,1993,3,3,-,Open Media Research Institute,Textual,agency news|,2,Folder,English|,The Islamic group criticizes Serbia|Iran urges Balkan states to unite against Serbia|,1992,1993,,,Beograd,"44.786568,20.448923",Bosnian Muslims|Islamic Conference|,"Peterle, Lojze|Rafsanjani, Hashemi|",,,
205,4,120,7,8,Politics: Foreign Relations: Montenegro,,1992,3,29,1996,12,13,Oslobođenje|Borba|Politika|NIN|,Open Media Research Institute,Textual,press clippings|agency news|,28,Folder,Serbian|English|,"Wörner warns Serbs against intervention in Kosovo|NATO wants Bulgarian airbases for operations against Serbia|NATO’s airplanes flew over Yugoslavia|NATO’s arms against Serbian submarines|Belgrade discusses partnership with NATO|NATO steps up pressure on Milošević|The Non-Aligned movement ends the summit with division regarding the case of Yugoslavia|Slobodan Milošević met the Norvegian minister of interior, Bjørn Tore Godal|Milošević invites OSCE to examine election ruling|Panić proposes the formation of a Balkan economic union|Romania seeks mediator role in the Yugoslav crisis|Serbia detains Romanian ships|Romania battles petrol smuggling at the border with Serbia|Serbs offer to free Romanian ships in exchange for oil barges|Interview with Ion Iliescu|Slobodan Milošević talked about the peace perspectives in former Yugoslavia with Ion Iliescu|Nicolae Văcăroiu claims that Milošević played a key role in stopping the war on the Balkan|",1992,1996,,,Beograd,"44.786568,20.448923",Diplomacy|Third Yugoslavia|Economy|Taxation|Borders|Blocades|Trade|Constitution|Equality|,"Radoša, Lušić|Bulatović, Momir|Milošević, Slobodan|Minić, Milomir|Marković, Svetozar|Darmanović Ilija|Perović, Slavko|Šešelj, Vojislav|Vujošević, Ilija|Vlahović, Mihajlo|Kontić, Radoje|Marković, Mira|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Cetinje,"42.393096,18.911596",,,,,
205,4,120,7,9,Politics: Foreign Relations: NATO [North Atlantic Treaty Organisation] - Romania,,1992,,,1996,,,ORF TV|Borba|Jane’s defense weekly|The European|Politika|Südeuropa Zeitschrift für Gegenwartsforschung|Frankfurter Algemeine Zeitung|Borba|Washington Post|Radio Free Europe-Radio Liberty Research Institute|Journal of Commerce|Vreme|Le Monde|Liberation|Le Figaro|Naša Borba|Die Welt|New Zork Times|Tageszeitung|,Open Media Research Institute,Textual,press clippings|agency news|research papers|television news transcript|,129,Folder,English|German|Serbian|French|,,1992,1996,,,Beograd,"44.786568,20.448923","Ministry of defense|UNSC (United Nations Security Council)|Ultimatum|Military|War|Air strikes|Sanctions|New World Order|Atrocities|Tore Godal, Bjørn|OSCE (Organization for Security and Co-Operation in Europe)|Trade|Ships|Danube blockade|Minorities|Libertatea|Adevarul|Port of Tulcea|Oil|Embargo|Vance-Owen Plan|United Nations|Humanitarian aid|Peace missions|NATO (North Atlantic Treaty Organization)|Fuel smuggling|Religion|economic sanctions|","Văcăroiu, Nicolae|Wörner, Manfred|Knowels, Tony|Joulwan, George|Dini, Lamberto|Stolojan, Theodor|Iliescu, Ion|Delors, Jacques|Meleșcanu, Teodor|Boutros-Ghali, Boutros|Bulatović, Pavle|Koštunica, Vojislav|Nikolić, Tomislav|Bulović, Irinej|Jusufspah, Hamdija|Perko, France|Pal, Šandor|Perišić, Miodrag|Drašković, Vuk|Nasufi, Behlul|Pešić, Vesna|Ninković, Živomir|Lazanski, Miroslav|Simić, Predrag|Milošević, Slobodan|Non-Aligned movement|Ćosić, Dobrica|Gvozdenović , Slavomir|Pavličević, Momir|  ",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Pale,"43.811895,18.571101",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Banja Luka,"44.772181,17.191",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Tuzla,"42.393096,18.911596",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Novi Sad,"45.267135,19.83355",,,,,
205,4,120,7,10,Politics: Foreign Relations: Russia,,1992,5,20,1993,12,29,Politika|Borba|Večernje Novosti|Frankfurter Algemeine Zeitung|Der Spiegel|New York Times|International Herald Tribune|Slobodna Dalmacija|Boston Globe|Vjesnik|Globus|Süddeutsche Zeitung|New Times|Christian Science Monitor|Danas|Radio Free Europe-Radio Liberty Research Institute|Vreme|,Open Media Research Institute,Textual,press clippings|agency news|research papers|,120,Folder,English|Serbian|German|Croatian|,Milošević and Kozyrev met in Belgrade|Gorbachev’s adviser sees Russia going the “Serbian way”|Russia “freezes” the relations with the Federal Republic of Yugoslavia|Russian officials send support to Panić and Ćosić|Russian volunteers reportedly to fight alongside Serbs|Russia appeals to the Bosnian Serbs to accept the agreed Vance-Owen plan signed by Radovan Karadžić|Churkin claims that without the mediation of Russia the Yugoslav crisis would be one difficult to solve|Young Russians join the Serbs in fight for a Pan-Slavic ideal|Gorbachev denies arms supply to Serbia|Two Russian ships charged with breaking Yugoslav embargo|Ćosić and Churkin conclude that the situation in Bosnia is difficult but not without hope|Churkin to visit Belgrade again|Russian Cossacks aid Serbs|Yeltsin warns Serb nationalists to accept peace plan|Interview with Russian volunteers|Russia urges Serbs to assist peace moves|The Russian patriarch defends Serbs|Serbia lost the support from Moscow|,1992,1993,,,Sarajevo,"43.856259,18.413076","OSCE (Organization for Security and Co-Operation in Europe)|War|Peace|Sanctions|UNSC (United Nations Security Council)|Orthodoxy|Volunteers|Orthodox patriots|Vance-Owen plan|Atrocities|Panslavism|Embargo|Lavrov, Sergey|Trade|Weapon|Military|NATO (North Atlantic Treaty Organization)|London Conference|Cossacks|Peace talks|Geneva conference|Religion|Church|Orthodox Church|Russian foreign policy|","Kozyrev, Andrei|Yeltsin, Boris|Genscher, Hans-Dietrich|Eagleburger, Lawrence|Gorbachev, Mikhail|Churkin, Vitaly|Schikin, Gennadi|Christopher, Warren|Limonov, Eduard|Kinkel, Klaus|Abramyan, Derenik|Clinton, Bill|Stalin, Joseph|Zlenko, Anatoliy|Milošević, Slobodan|Panić, Milan|Ćosić, Dobrica|Šešelj, Vojislav|Karadžić, Radovan|Petković, Ranko|Škorić, Milan|Himić, Dragan|Pejnović, Veselin|Bulatović, Pavle|Broz Tito, Josif|Lilić, Zoran|Kontić, Radoje|Izetbegović, Alija|Jovanović, Vladislav|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Beograd,"44.786568,20.448923",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Skopje,"41.997346,21.427996",,,,,
205,4,120,8,1,Politics: Foreign Relations: Russia,,1994,1,24,1995,5,17,Independent|Večernji List|Financial Times|The Independent|Der Spiegel|The Guardian|Vreme|The Times|Politika|Slobodna Dalmacija|Die welt|Stuttgarter Zeitung|Die Presse|The London Times|Radio Beograd|Frankfurter Algemeine Zeitung|Naša Borba|Die Tageszeitung|,Open Media Research Institute,Textual,press clippings|agency news|,202,Folder,English|Serbian|German|,Zhirinovsky claims that the war in Yugoslavia is just a rehearsal for an European war|Zhirinovsky promises to the Serbs that the West will be punished|Chernomyrdin writes to Kontić regarding gas deliveries|Zhirinovsky claims that an attack on the Serbs equals an attack on Russia|On the emotional link between Russians and Serbs|Churkin should bring the Serbs into a process of negotiations|Did Serbia offer a naval base to Russia?|Russian lawmakers advocate lifting sanctions against former Yugoslavia|Russia’s Balkan politics is still in the czarist tradition|The head of the Russian Orthodox Church visits Yugoslavia|Serbs murdered two Russian journalists|Moscow and Belgrade to restore ties after sanctions are lifted|Kozyrev claims that the west should reward Serbia for  the new policy in Bosnia|Kozyrev heads to Belgrade in order to sell a peace plan|Lavrov criticizes the UN revolution|,1994,1995,,,Beograd,"44.786568,20.448923",Ultimatum|War|Imperialism|Nationalism|Slav solidarity|NATO (North Atlantic Treaty Organization)| Gas|Trade|Economy|Great Serbia|United Nations|Weapon|Elipton|Russian imperialism|Military intervention|History|Russian Foreign Ministry|Religion|Orthodoxy|Chess|Contact group for Yugoslavia|Gazprom|Criminal|UNPROFOR (The United Nations Protection Force)|CSCE (Conference on Security and Co-operation in Europe)|Peacemaking|Gas supply|,"Kozyrev, Andrei|Zhirinovsky, Vladimir|Chernomyrdin, Viktor|Lukin, Vladimir|Churkin, Vitaly|Juppé, Alain|Kinkel, Klaus|Patriarch Alexei II of Moscow|Gaidar, Yegor|Clinton, Bill|Šešelj, Vojislav|Karadžić, Radovan|Kontić, Radoje|Ostojić, Velibor|Pešić, Vesna|Popović, Srđa|Milošević, Slobodan|Popov, Nebojša|Jelinčič, Zmago|Martić, Milan|Šainović, Nikola|Dimitrijević, Vojin|Caratan, Branko|Bulatović, Pavle|Tuđman, Franjo|",,,Srbi I Rusi (Serbs and Russians)|
